#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
M02696:28:000000000-ATWK5:1:1101:8772:1513  -            335 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45   2.6e-07   23.7   0.0   1   1   4.9e-07   5.1e-07   22.8   0.0     9    44    92   127    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:18723:3554 -            357 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45   8.3e-07   22.1   0.0   1   1   1.4e-06   1.4e-06   21.3   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:19239:1862 -            344 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45   8.8e-07   22.0   0.0   1   1   1.9e-06     2e-06   20.9   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:17080:5114 -            338 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45   9.9e-07   21.9   0.0   1   1   1.9e-06   1.9e-06   20.9   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:22251:4528 -            337 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45     1e-06   21.9   0.0   1   1   1.9e-06   1.9e-06   21.0   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:6752:3813  -            337 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45     1e-06   21.9   0.0   1   1   1.9e-06   1.9e-06   21.0   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:9422:4042  -            337 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45     1e-06   21.9   0.0   1   1   1.9e-06   1.9e-06   21.0   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:9689:1243  -            338 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45     1e-06   21.8   0.0   1   1   1.9e-06   1.9e-06   20.9   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:22785:2318 -            338 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45     1e-06   21.8   0.0   1   1   1.9e-06   1.9e-06   20.9   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:16901:2120 -            337 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45     1e-06   21.8   0.0   1   1   1.9e-06   1.9e-06   21.0   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:8438:3511  -            348 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45     1e-06   21.8   0.0   1   1     2e-06     2e-06   20.9   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:22994:2043 -            348 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45     1e-06   21.8   0.0   1   1     2e-06     2e-06   20.9   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:12975:3510 -            339 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45   1.1e-06   21.8   0.0   1   1   1.9e-06   1.9e-06   20.9   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:14399:1476 -            340 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45   1.1e-06   21.8   0.0   1   1   1.9e-06   1.9e-06   20.9   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:24221:4483 -            348 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45   1.1e-06   21.8   0.0   1   1     2e-06     2e-06   20.9   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:21979:1862 -            375 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45   1.2e-06   21.6   0.0   1   1   2.2e-06   2.2e-06   20.7   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:22204:1219 -            335 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45   6.8e-06   19.2   0.0   1   1   1.2e-05   1.3e-05   18.3   0.0    11    44    94   127    84   128 0.88 -
M02696:28:000000000-ATWK5:1:1101:23056:4493 -            335 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45   6.8e-06   19.2   0.0   1   1   1.2e-05   1.3e-05   18.3   0.0    11    44    94   127    84   128 0.88 -
M02696:28:000000000-ATWK5:1:1101:7502:3788  -            359 3_End_Fungi_Ge_58S_end_thirtyoneb_long -             45   1.7e-05   17.9   0.0   1   1   2.8e-05   2.9e-05   17.2   0.0    11    44    94   127    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:19365:1209 -            418 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45     6e-10   32.0   0.0   1   1     8e-10   1.3e-09   31.0   0.0     2    43    85   126    78   127 0.94 -
M02696:28:000000000-ATWK5:1:1101:16217:1134 -            347 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45     2e-09   30.4   0.0   1   1   2.5e-09     4e-09   29.4   0.0     1    44    84   127    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:24972:2862 -            346 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45     2e-09   30.4   0.0   1   1   2.5e-09     4e-09   29.4   0.0     1    44    84   127    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:9755:1131  -            346 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45     2e-09   30.3   0.0   1   1   2.5e-09     4e-09   29.4   0.0     1    44    84   127    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:23025:1814 -            341 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   4.5e-08   26.0   0.0   1   1   8.5e-08   1.4e-07   24.5   0.0     1    44    84   127    84   127 0.96 -
M02696:28:000000000-ATWK5:1:1101:18940:3295 -            341 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   4.5e-08   26.0   0.0   1   1   8.5e-08   1.4e-07   24.5   0.0     1    44    84   127    84   127 0.96 -
M02696:28:000000000-ATWK5:1:1101:10847:2612 -            340 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   6.4e-08   25.5   0.0   1   1   8.5e-08   1.4e-07   24.5   0.0     1    44    84   127    84   127 0.96 -
M02696:28:000000000-ATWK5:1:1101:25205:3208 -            407 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   6.9e-08   25.4   0.0   1   1     9e-08   1.4e-07   24.4   0.0     4    43    87   126    77   127 0.90 -
M02696:28:000000000-ATWK5:1:1101:19331:3209 -            341 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   8.5e-08   25.1   0.0   1   1   1.1e-07   1.8e-07   24.1   0.0     1    44    84   127    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:5377:4201  -            341 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   9.2e-08   25.0   0.0   1   1   1.2e-07   1.9e-07   24.0   0.0     1    44    84   127    84   127 0.96 -
M02696:28:000000000-ATWK5:1:1101:14772:2804 -            356 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   2.2e-07   23.8   0.0   1   1   3.9e-07   6.2e-07   22.4   0.0     2    42    85   125    84   126 0.94 -
M02696:28:000000000-ATWK5:1:1101:13793:4071 -            357 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   2.2e-07   23.8   0.0   1   1   3.9e-07   6.2e-07   22.4   0.0     2    42    85   125    84   126 0.94 -
M02696:28:000000000-ATWK5:1:1101:8772:1513  -            335 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   2.6e-07   23.6   0.0   1   1   3.5e-07   5.6e-07   22.5   0.0     1    44    84   127    84   127 0.98 -
M02696:28:000000000-ATWK5:1:1101:25893:3588 -            439 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45     5e-07   22.7   0.0   1   1   6.3e-07     1e-06   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:23252:4876 -            436 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45     5e-07   22.7   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:19573:1370 -            439 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45     5e-07   22.7   0.0   1   1   6.3e-07     1e-06   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:15518:2558 -            436 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.1e-07   22.7   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:17655:1939 -            435 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.1e-07   22.7   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:25791:3730 -            439 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.1e-07   22.7   0.0   1   1   6.3e-07     1e-06   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:12698:1563 -            439 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.1e-07   22.7   0.0   1   1   6.3e-07     1e-06   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:18024:2891 -            434 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.1e-07   22.6   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:17023:4937 -            435 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.1e-07   22.6   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:20471:4087 -            439 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.1e-07   22.6   0.0   1   1   6.3e-07     1e-06   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:22964:1294 -            435 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.2e-07   22.6   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:8628:3301  -            435 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.2e-07   22.6   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:19799:2914 -            435 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.2e-07   22.6   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:23424:2640 -            439 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.2e-07   22.6   0.0   1   1   6.3e-07     1e-06   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:13861:4991 -            435 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.2e-07   22.6   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:17782:4348 -            435 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.2e-07   22.6   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:15402:2503 -            436 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.2e-07   22.6   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:11577:4520 -            436 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.2e-07   22.6   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:9449:3897  -            436 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.2e-07   22.6   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:21090:1000 -            436 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.2e-07   22.6   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:21383:5130 -            436 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.2e-07   22.6   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:20029:4646 -            432 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.3e-07   22.6   0.0   1   1   6.1e-07   9.8e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:4498:4938  -            433 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.3e-07   22.6   0.0   1   1   6.2e-07   9.8e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:25378:5279 -            436 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.3e-07   22.6   0.0   1   1   6.2e-07   9.9e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:18342:2044 -            433 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.4e-07   22.6   0.0   1   1   6.2e-07   9.8e-07   21.7   0.0     2    42    85   125    84   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:17972:2096 -            382 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.5e-07   22.5   0.0   1   1   7.5e-07   1.2e-06   21.5   0.0     4    41    87   124    84   127 0.91 -
M02696:28:000000000-ATWK5:1:1101:21296:1644 -            384 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.6e-07   22.5   0.0   1   1   7.5e-07   1.2e-06   21.5   0.0     4    41    88   125    85   128 0.91 -
M02696:28:000000000-ATWK5:1:1101:10809:1250 -            337 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   8.2e-07   22.0   0.0   1   1   1.1e-06   1.8e-06   20.9   0.0     1    44    84   127    84   127 0.96 -
M02696:28:000000000-ATWK5:1:1101:14097:1892 -            337 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   8.2e-07   22.0   0.0   1   1   1.1e-06   1.8e-06   20.9   0.0     1    44    84   127    84   127 0.96 -
M02696:28:000000000-ATWK5:1:1101:22626:4435 -            337 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   8.2e-07   22.0   0.0   1   1   1.1e-06   1.8e-06   20.9   0.0     1    44    84   127    84   127 0.96 -
M02696:28:000000000-ATWK5:1:1101:18237:1130 -            435 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   8.3e-07   22.0   0.0   1   1   1.1e-06   1.7e-06   21.0   0.0     5    42    88   125    85   127 0.93 -
M02696:28:000000000-ATWK5:1:1101:21958:1445 -            340 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   8.8e-07   21.9   0.0   1   1   1.1e-06   1.8e-06   20.9   0.0     1    44    84   127    84   127 0.96 -
M02696:28:000000000-ATWK5:1:1101:8742:4872  -            330 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   2.6e-06   20.4   0.1   1   1   4.1e-06   6.5e-06   19.1   0.0     2    44    85   127    84   127 0.94 -
M02696:28:000000000-ATWK5:1:1101:22268:5099 -            342 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   3.4e-06   20.0   0.1   1   2   1.1e-05   1.7e-05   17.7   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:22268:5099 -            342 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   3.4e-06   20.0   0.1   2   2       9.8        16   -1.3   0.0     7    15   212   220   211   227 0.82 -
M02696:28:000000000-ATWK5:1:1101:10554:1487 -            342 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   3.4e-06   20.0   0.1   1   2   1.1e-05   1.7e-05   17.7   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:10554:1487 -            342 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   3.4e-06   20.0   0.1   2   2       9.8        16   -1.3   0.0     7    15   212   220   211   227 0.82 -
M02696:28:000000000-ATWK5:1:1101:19390:1514 -            335 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   5.6e-06   19.3   0.0   1   1   7.7e-06   1.2e-05   18.2   0.0     2    44    85   127    84   127 0.95 -
M02696:28:000000000-ATWK5:1:1101:23402:4478 -            343 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   6.2e-06   19.2   0.0   1   1   1.1e-05   1.8e-05   17.7   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:18763:2146 -            335 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   6.7e-06   19.1   0.0   1   1   1.1e-05   1.7e-05   17.8   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:14739:2910 -            335 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   6.7e-06   19.1   0.0   1   1   1.1e-05   1.7e-05   17.8   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:11927:4457 -            335 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   6.7e-06   19.1   0.0   1   1   1.1e-05   1.7e-05   17.8   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:8797:1471  -            335 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   6.8e-06   19.0   0.0   1   1   1.1e-05   1.7e-05   17.8   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:18338:3967 -            335 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   6.8e-06   19.0   0.0   1   1   1.1e-05   1.7e-05   17.8   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:12125:1794 -            343 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   7.1e-06   19.0   0.0   1   1   1.1e-05   1.8e-05   17.7   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:13008:1478 -            343 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   7.2e-06   19.0   0.0   1   1   1.1e-05   1.8e-05   17.7   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:16787:1549 -            343 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   7.2e-06   19.0   0.0   1   1   1.1e-05   1.8e-05   17.7   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:12154:1708 -            343 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   7.3e-06   19.0   0.0   1   1   1.1e-05   1.8e-05   17.7   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:20290:4623 -            342 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   7.3e-06   19.0   0.0   1   1   1.1e-05   1.7e-05   17.7   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:20003:4951 -            343 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   7.3e-06   19.0   0.0   1   1   1.1e-05   1.8e-05   17.7   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:13652:3569 -            343 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   7.3e-06   19.0   0.0   1   1   1.1e-05   1.8e-05   17.7   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:22403:2112 -            343 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   7.3e-06   19.0   0.0   1   1   1.1e-05   1.8e-05   17.7   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:6883:4653  -            343 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   7.3e-06   19.0   0.0   1   1   1.1e-05   1.8e-05   17.7   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:20645:1124 -            343 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   7.3e-06   19.0   0.0   1   1   1.1e-05   1.8e-05   17.7   0.0     1    44    84   127    84   128 0.95 -
M02696:28:000000000-ATWK5:1:1101:18616:4411 -            343 3_End_Fungi_Ge_58S_end_thirtyseven_long -             45   7.3e-06   19.0   0.0   1   1   1.1e-05   1.8e-05   17.7   0.0     1    44    84   127    84   128 0.95 -
